69,-3,0,15
69,0,0,16
69,-33,0,5
69,0,0,16
69,3,0,17
69,3,0,17
69,-6,0,14
69,-6,0,14
69,0,0,16
69,42,0,30
69,39,0,29
69,-9,0,13
69,0,0,16
69,6,0,18
69,0,0,16
69,0,0,16
69,3,0,17
69,18,0,22
69,6,0,18
69,-6,0,14
69,-39,0,3
69,18,0,22
69,3,0,17
69,3,0,17
69,48,0,32
69,-3,0,15
69,0,0,16
69,-6,0,14
69,42,0,30
69,0,0,16
69,3,0,17
69,-3,0,15
69,3,0,17
69,-6,0,14
69,-3,0,15
69,0,0,16
69,-9,0,13
69,-9,0,13
69,-6,0,14
69,9,0,19
69,3,0,17
69,-3,0,15
69,6,0,18
69,-6,0,14
69,-6,0,14
69,36,0,28
69,0,0,16
69,3,0,17
69,0,0,16
69,3,0,17
69,0,0,16
69,0,0,16
69,0,0,16
69,3,0,17
69,3,0,17
69,-3,0,15
69,3,0,17
69,-6,0,14
69,0,0,16
69,-30,0,6
69,-6,0,14
69,3,0,17
69,-6,0,14
69,0,0,16
69,-45,0,1
69,-12,0,12
69,6,0,18
69,9,0,19
69,0,0,16
69,0,0,16
69,-6,0,14
69,0,0,16
69,3,0,17
69,3,0,17
69,6,0,18
69,-18,0,10
69,-6,0,14
69,6,0,18
69,15,0,21
69,-3,0,15
69,0,0,16
69,3,0,17
69,3,0,17
69,6,0,18
69,-12,0,12
69,6,0,18
69,-36,0,4
69,0,0,16
69,0,0,16
69,0,0,16
69,0,0,16
69,0,0,16
69,39,0,29
69,3,0,17
69,3,0,17
69,36,0,28
69,-6,0,14
69,3,0,17
69,3,0,17
69,-3,0,15
69,3,0,17
69,-6,0,14
69,-3,0,15
69,6,0,18
69,45,0,31
69,3,0,17
69,9,0,19
69,3,0,17
69,-6,0,14
69,6,0,18
69,3,0,17
69,3,0,17
69,33,0,27
69,6,0,18
69,6,0,18
69,-3,0,15
69,0,0,16
69,3,0,17
69,-3,0,15
69,3,0,17
69,-6,0,14
69,-9,0,13
69,18,0,22
69,-6,0,14
69,0,0,16
69,0,0,16
69,6,0,18
69,0,0,16
69,3,0,17
69,6,0,18
69,3,0,17
69,0,0,16
69,6,0,18
69,0,0,16
69,-9,0,13
69,-3,0,15
69,-3,0,15
69,-6,0,14
69,-9,0,13
69,0,0,16
69,-9,0,13
69,6,0,18
69,-6,0,14
69,-18,0,10
69,-3,0,15
69,-6,0,14
69,-3,0,15
69,-9,0,13
69,-9,0,13
69,3,0,17
69,-3,0,15
69,-3,0,15
69,-9,0,13
69,-6,0,14
69,0,0,16
69,0,0,16
69,3,0,17
69,-6,0,14
69,-3,0,15
69,0,0,16
69,0,0,16
69,3,0,17
69,3,0,17
69,0,0,16
69,-6,0,14
69,9,0,19
69,12,0,20
69,3,0,17
69,-12,0,12
69,6,0,18
69,0,0,16
69,-6,0,14
69,6,0,18
69,6,0,18
69,-3,0,15
69,3,0,17
69,9,0,19
69,3,0,17
69,-3,0,15
69,3,0,17
69,-3,0,15
69,-15,0,11
69,9,0,19
69,-30,0,6
69,3,0,17
69,-6,0,14
69,3,0,17
69,-3,0,15
69,0,0,16
69,0,0,16
69,0,0,16
69,0,0,16
69,3,0,17
69,-3,0,15
69,-9,0,13
69,3,0,17
69,-12,0,12
69,-3,0,15
69,0,0,16
69,0,0,16
69,-3,0,15
69,3,0,17
69,-3,0,15
69,0,0,16
69,42,0,30
69,0,0,16
69,-9,0,13
69,-21,0,9
69,-3,0,15
69,0,0,16
69,0,0,16
69,-3,0,15
69,-3,0,15
69,-3,0,15
69,3,0,17
69,0,0,16
69,15,0,21
69,0,0,16
69,-6,0,14
69,-3,0,15
69,42,0,30
69,0,0,16
69,15,0,21
69,0,0,16
69,-15,0,11
69,-3,0,15
69,21,0,23
69,-6,0,14
69,0,0,16
69,6,0,18
69,-6,0,14
69,0,0,16
69,-9,0,13
69,3,0,17
69,6,0,18
69,3,0,17
69,-3,0,15
69,3,0,17
69,-3,0,15
69,-9,0,13
69,-9,0,13
69,42,0,30
69,6,0,18
69,0,0,16
69,0,0,16
69,3,0,17
69,-3,0,15
69,0,0,16
69,24,0,24
69,-3,0,15
69,3,0,17
69,6,0,18
69,-9,0,13
69,-18,0,10
69,6,0,18
69,-3,0,15
69,-6,0,14
69,12,0,20
69,0,0,16
69,3,0,17
69,3,0,17
69,-9,0,13
69,-3,0,15
69,-3,0,15
69,-3,0,15
69,-3,0,15
69,0,0,16
69,-24,0,8
69,6,0,18
69,3,0,17
69,36,0,28
69,3,0,17
69,0,0,16
69,0,0,16
69,-3,0,15
69,0,0,16
69,-6,0,14
69,3,0,17
69,0,0,16
69,9,0,19
69,-9,0,13
69,-24,0,8
69,-3,0,15
69,6,0,18
69,0,0,16
69,-6,0,14
69,3,0,17
69,3,0,17
69,12,0,20
69,-21,0,9
69,9,0,19
69,3,0,17
69,-12,0,12
69,0,0,16
69,-3,0,15
69,-6,0,14
69,15,0,21
69,-6,0,14
69,-3,0,15
69,-3,0,15
69,0,0,16
69,3,0,17
69,15,0,21
69,6,0,18
69,0,0,16
69,0,0,16
69,-9,0,13
69,0,0,16
69,-9,0,13
69,9,0,19
69,27,0,25
69,18,0,22
69,3,0,17
69,3,0,17
69,6,0,18
69,9,0,19
69,6,0,18
69,-6,0,14
69,9,0,19
69,0,0,16
69,-3,0,15
69,-6,0,14
69,-3,0,15
69,3,0,17
69,-6,0,14
69,12,0,20
69,0,0,16
69,6,0,18
69,0,0,16
69,0,0,16
69,0,0,16
69,3,0,17
69,3,0,17
69,-3,0,15
69,0,0,16
69,0,0,16
69,-18,0,10
69,0,0,16
69,21,0,23
69,-3,0,15
69,12,0,20
69,-9,0,13
69,12,0,20
69,0,0,16
69,3,0,17
69,-3,0,15
69,3,0,17
69,21,0,23
69,-3,0,15
69,0,0,16
69,0,0,16
69,3,0,17
69,6,0,18
69,-3,0,15
69,0,0,16
69,-3,0,15
69,-3,0,15
69,-3,0,15
69,-9,0,13
69,-3,0,15
69,-6,0,14
69,0,0,16
69,-3,0,15
69,-6,0,14
69,0,0,16
69,-6,0,14
69,3,0,17
69,0,0,16
69,-9,0,13
69,-12,0,12
69,0,0,16
69,-9,0,13
69,0,0,16
69,30,0,26
69,3,0,17
69,-3,0,15
69,-3,0,15
69,15,0,21
69,3,0,17
69,-3,0,15
69,-3,0,15
69,-3,0,15
69,6,0,18
69,-42,0,2
69,-9,0,13
69,-3,0,15
69,30,0,26
69,-6,0,14
69,-6,0,14
69,-6,0,14
69,-6,0,14
69,-27,0,7
69,-3,0,15
69,-9,0,13
69,3,0,17
69,3,0,17
69,0,0,16
69,0,0,16
69,9,0,19
69,0,0,16
69,0,0,16
69,-9,0,13
69,-3,0,15
69,15,0,21
69,0,0,16
69,6,0,18
69,-9,0,13
69,0,0,16
69,0,0,16
69,6,0,18
69,-9,0,13
69,6,0,18
69,6,0,18
69,6,0,18
69,0,0,16
69,-3,0,15
69,-3,0,15
69,6,0,18
69,0,0,16
69,0,0,16
69,-9,0,13
69,3,0,17
69,0,0,16
69,-18,0,10
69,15,0,21
69,0,0,16
69,3,0,17
69,0,0,16
69,3,0,17
69,-3,0,15
69,-3,0,15
69,6,0,18
69,-6,0,14
69,0,0,16
69,-9,0,13
69,-6,0,14
69,-6,0,14
69,0,0,16
69,-6,0,14
69,9,0,19
69,3,0,17
69,-6,0,14
69,3,0,17
69,0,0,16
69,15,0,21
69,-3,0,15
69,6,0,18
69,3,0,17
69,15,0,21
69,-9,0,13
69,-42,0,2
69,-18,0,10
